Fire Name,Year,Fire_ID,Fire_SegID,Database,State,UTM_Zone,UTM_X,UTM_Y,Response,StormDate,GaugeDist_m,StormStart,StormEnd,StormDur_H,StormAccum_mm,StormAvgI_mm/h,Peak_I15_mm/h,Peak_I30_mm/h,Peak_I60_mm/h,ContributingArea_km2,PropHM23,dNBR/1000,KF,Acc015_mm,Acc030_mm,Acc060_mm
Station,2009,stn,stn_20214,Training,CA,11,390575.2683,3788002.871,1,2013-12-12 00:00:00,1349.66,2009-12-10 22:30:00,2009-12-13 11:27:00,60.95,174.6,2.86464315,27.2,23.2,17.2,0.09499,0.416643143,0.090863106,0.24,6.8,11.6,17.2
Station,2009,stn,stn_20214,Training,CA,11,390575.2683,3788002.871,0,2013-11-13 00:00:00,1349.66,2009-11-12 23:12:00,2009-11-13 08:13:00,9.01666667,28.2,3.12754159,43.2,32.8,28.2,0.09499,0.416643143,0.090863106,0.24,10.8,16.4,28.2
Station,2009,stn,stn_20214,Training,CA,11,390575.2683,3788002.871,0,2014-01-20 00:00:00,1349.66,2010-01-19 10:31:00,2010-01-20 00:30:00,13.9833333,17.0,1.21573302,12.8,8.4,8.0,0.09499,0.416643143,0.090863106,0.24,3.2,4.2,8.0
Station,2009,stn,stn_20214,Training,CA,11,390575.2683,3788002.871,0,2014-01-23 00:00:00,1349.66,2010-01-21 04:03:00,2010-01-23 01:51:00,45.8,74.2,1.62008734,20.0,17.2,12.0,0.09499,0.416643143,0.090863106,0.24,5.0,8.6,12.0
Station,2009,stn,stn_20214,Training,CA,11,390575.2683,3788002.871,1,2014-01-18 00:00:00,1417.52,2010-01-17 15:24:00,2010-01-18 23:44:00,32.333,60.45,1.87,14.22,11.18,10.16,0.09499,0.416643143,0.090863106,0.24,3.555,5.59,10.16
Station,2009,stn,stn_20219,Training,CA,11,390922.7683,3788122.871,1,2013-12-12 00:00:00,1536.32,2009-12-10 22:30:00,2009-12-13 11:27:00,60.95,174.6,2.86464315,27.2,23.2,17.2,0.038419,0.438194084,0.055951202,0.24,6.8,11.6,17.2
Station,2009,stn,stn_20219,Training,CA,11,390922.7683,3788122.871,0,2013-11-13 00:00:00,1536.32,2009-11-12 23:12:00,2009-11-13 08:13:00,9.01666667,28.2,3.12754159,43.2,32.8,28.2,0.038419,0.438194084,0.055951202,0.24,10.8,16.4,28.2
Station,2009,stn,stn_20280,Training,CA,11,389202.7683,3787795.371,0,2014-02-28 00:00:00,1566.03,2010-02-27 01:52:00,2010-02-27 17:06:00,15.25,50.8,3.33,18.29,15.24,14.22,0.27461,0.613444405,0.131871704,0.24,4.5725,7.62,14.22
Station,2009,stn,stn_20310,Training,CA,11,389500.2683,3787742.871,0,2013-11-13 00:00:00,1694.71,2009-11-12 23:12:00,2009-11-13 08:13:00,9.01666667,28.2,3.12754159,43.2,32.8,28.2,0.0450095,0.41772419,0.111157227,0.24,10.8,16.4,28.2
Station,2009,stn,stn_20346,Training,CA,11,388582.7683,3787845.371,1,2014-01-18 00:00:00,1835.1,2010-01-17 15:24:00,2010-01-18 23:44:00,32.333,60.45,1.87,14.22,11.18,10.16,0.4169292,0.37023365,0.097387444,0.2396449,3.555,5.59,10.16
Station,2009,stn,stn_20346,Training,CA,11,388582.7683,3787845.371,0,2014-01-20 00:00:00,1835.1,2010-01-20 04:00:00,2010-01-20 18:18:00,14.3,33.02,2.31,10.16,6.6,6.6,0.4169292,0.37023365,0.097387444,0.2396449,2.54,3.3,6.6
Station,2009,stn,stn_20346,Training,CA,11,388582.7683,3787845.371,0,2014-01-23 00:00:00,1835.1,2010-01-21 03:57:00,2010-01-23 00:30:00,44.55,41.4,0.93,27.43,14.73,8.13,0.4169292,0.37023365,0.097387444,0.2396449,6.8575,7.365,8.13
Station,2009,stn,stn_20346,Training,CA,11,388582.7683,3787845.371,0,2014-02-28 00:00:00,1835.1,2010-02-27 01:52:00,2010-02-27 17:06:00,15.25,50.8,3.33,18.29,15.24,14.22,0.4169292,0.37023365,0.097387444,0.2396449,4.5725,7.62,14.22
Station,2009,stn,stn_20346,Training,CA,11,388582.7683,3787845.371,0,2013-12-12 00:00:00,2118.3,2009-12-10 22:30:00,2009-12-13 11:27:00,60.95,174.6,2.86464315,27.2,23.2,17.2,0.4169292,0.37023365,0.097387444,0.2396449,6.8,11.6,17.2
Station,2009,stn,stn_20346,Training,CA,11,388582.7683,3787845.371,0,2013-11-13 00:00:00,2118.3,2009-11-12 23:12:00,2009-11-13 08:13:00,9.01666667,28.2,3.12754159,43.2,32.8,28.2,0.4169292,0.37023365,0.097387444,0.2396449,10.8,16.4,28.2
Station,2009,stn,stn_20388,Training,CA,11,390077.7683,3787580.371,1,2014-01-18 00:00:00,1580.57,2010-01-17 15:24:00,2010-01-18 23:44:00,32.333,60.45,1.87,14.22,11.18,10.16,0.4463238,0.522125931,0.106284096,0.2399999,3.555,5.59,10.16
Station,2009,stn,stn_20388,Training,CA,11,390077.7683,3787580.371,0,2014-01-20 00:00:00,1580.57,2010-01-20 04:00:00,2010-01-20 18:18:00,14.3,33.02,2.31,10.16,6.6,6.6,0.4463238,0.522125931,0.106284096,0.2399999,2.54,3.3,6.6
Station,2009,stn,stn_20388,Training,CA,11,390077.7683,3787580.371,0,2014-01-23 00:00:00,1580.57,2010-01-21 03:57:00,2010-01-23 00:30:00,44.55,41.4,0.93,27.43,14.73,8.13,0.4463238,0.522125931,0.106284096,0.2399999,6.8575,7.365,8.13
Station,2009,stn,stn_20388,Training,CA,11,390077.7683,3787580.371,1,2014-02-07 00:00:00,1580.57,2010-02-05 08:42:00,2010-02-06 16:30:00,31.8,102.36,3.22,55.88,39.62,25.91,0.4463238,0.522125931,0.106284096,0.2399999,13.97,19.81,25.91
Station,2009,stn,stn_20388,Training,CA,11,390077.7683,3787580.371,1,2013-11-13 00:00:00,1652.27,2009-11-12 23:12:00,2009-11-13 08:13:00,9.01666667,28.2,3.12754159,43.2,32.8,28.2,0.4463238,0.522125931,0.106284096,0.2399999,10.8,16.4,28.2
Station,2009,stn,stn_20404,Training,CA,11,387830.2683,3788102.871,1,2014-01-18 00:00:00,2471.3,2010-01-17 15:24:00,2010-01-18 23:44:00,32.333,60.45,1.87,14.22,11.18,10.16,0.2839579,0.193745136,0.072650101,0.2358664,3.555,5.59,10.16
Station,2009,stn,stn_20404,Training,CA,11,387830.2683,3788102.871,0,2014-01-20 00:00:00,2471.3,2010-01-20 04:00:00,2010-01-20 18:18:00,14.3,33.02,2.31,10.16,6.6,6.6,0.2839579,0.193745136,0.072650101,0.2358664,2.54,3.3,6.6
Station,2009,stn,stn_20404,Training,CA,11,387830.2683,3788102.871,0,2014-01-23 00:00:00,2471.3,2010-01-21 03:57:00,2010-01-23 00:30:00,44.55,41.4,0.93,27.43,14.73,8.13,0.2839579,0.193745136,0.072650101,0.2358664,6.8575,7.365,8.13
Station,2009,stn,stn_20404,Training,CA,11,387830.2683,3788102.871,0,2013-12-12 00:00:00,2763.02,2009-12-10 22:07:00,2009-12-13 05:23:00,55.267,106.4,1.93,14.4,12.4,10.2,0.2839579,0.193745136,0.072650101,0.2358664,3.6,6.2,10.2
Station,2009,stn,stn_20409,Training,CA,11,389852.7683,3787560.371,1,2014-01-18 00:00:00,1533.96,2010-01-17 15:24:00,2010-01-18 23:44:00,32.333,60.45,1.87,14.22,11.18,10.16,0.1129609,0.490713959,0.122474808,0.2399903,3.555,5.59,10.16
Station,2009,stn,stn_20409,Training,CA,11,389852.7683,3787560.371,0,2013-11-13 00:00:00,1656.31,2009-11-12 23:12:00,2009-11-13 08:13:00,9.01666667,28.2,3.12754159,43.2,32.8,28.2,0.1129609,0.490713959,0.122474808,0.2399903,10.8,16.4,28.2
Station,2009,stn,stn_20410,Training,CA,11,389872.7683,3787780.371,1,2014-01-18 00:00:00,1309.26,2010-01-17 15:24:00,2010-01-18 23:44:00,32.333,60.45,1.87,14.22,11.18,10.16,0.0764091,0.603600197,0.109997849,0.24,3.555,5.59,10.16
Station,2009,stn,stn_20410,Training,CA,11,389872.7683,3787780.371,0,2014-01-20 00:00:00,1309.26,2010-01-20 04:00:00,2010-01-20 18:18:00,14.3,33.02,2.31,10.16,6.6,6.6,0.0764091,0.603600197,0.109997849,0.24,2.54,3.3,6.6
Station,2009,stn,stn_20410,Training,CA,11,389872.7683,3787780.371,0,2014-01-23 00:00:00,1309.26,2010-01-21 03:57:00,2010-01-23 00:30:00,44.55,41.4,0.93,27.43,14.73,8.13,0.0764091,0.603600197,0.109997849,0.24,6.8575,7.365,8.13
Station,2009,stn,stn_20410,Training,CA,11,389872.7683,3787780.371,0,2013-11-13 00:00:00,1423.09,2009-11-12 23:12:00,2009-11-13 08:13:00,9.01666667,28.2,3.12754159,43.2,32.8,28.2,0.0764091,0.603600197,0.109997849,0.24,10.8,16.4,28.2
Station,2009,stn,stn_20469,Training,CA,11,385885.2683,3790037.871,0,2014-01-20 00:00:00,248.270591,2010-01-20 08:10:00,2010-01-20 18:20:00,10.183,26.4,2.59,9.6,8.4,8.2,0.6185285,0.47903595,0.122283112,0.2399999,2.4,4.2,8.2
Station,2009,stn,stn_20469,Training,CA,11,385885.2683,3790037.871,0,2014-01-23 00:00:00,248.270591,2010-01-21 04:12:00,2010-01-22 18:35:00,38.383,53.6,1.4,12.0,10.4,9.0,0.6185285,0.47903595,0.122283112,0.2399999,3.0,5.2,9.0
Station,2009,stn,stn_20469,Training,CA,11,385885.2683,3790037.871,1,2014-01-18 00:00:00,1000.7,2010-01-17 14:48:00,2010-01-18 14:39:00,23.85,49.8,2.09,16.0,14.4,10.4,0.6185285,0.47903595,0.122283112,0.2399999,4.0,7.2,10.4
Station,2009,stn,stn_20470,Training,CA,11,385955.2683,3790247.871,1,2014-02-07 00:00:00,85.1603778,2010-02-05 09:20:00,2010-02-06 17:18:00,31.983,99.4,3.11,77.6,48.4,30.2,0.5705087,0.515067444,0.132121368,0.2399999,19.4,24.2,30.2
Station,2009,stn,stn_20470,Training,CA,11,385955.2683,3790247.871,1,2013-12-12 00:00:00,987.390838,2009-12-10 22:16:00,2009-12-13 05:17:00,55.017,84.0,1.53,10.4,8.8,6.6,0.5705087,0.515067444,0.132121368,0.2399999,2.6,4.4,6.6
Station,2009,stn,stn_20600,Training,CA,11,388400.2683,3788182.871,1,2014-01-18 00:00:00,1798.49,2010-01-17 15:24:00,2010-01-18 23:44:00,32.333,60.45,1.87,14.22,11.18,10.16,1.770165,0.636924591,0.18217067,0.2399997,3.555,5.59,10.16
Station,2009,stn,stn_20600,Training,CA,11,388400.2683,3788182.871,0,2014-01-20 00:00:00,1798.49,2010-01-20 04:00:00,2010-01-20 18:18:00,14.3,33.02,2.31,10.16,6.6,6.6,1.770165,0.636924591,0.18217067,0.2399997,2.54,3.3,6.6
Station,2009,stn,stn_20600,Training,CA,11,388400.2683,3788182.871,0,2014-01-23 00:00:00,1798.49,2010-01-21 03:57:00,2010-01-23 00:30:00,44.55,41.4,0.93,27.43,14.73,8.13,1.770165,0.636924591,0.18217067,0.2399997,6.8575,7.365,8.13
Station,2009,stn,stn_20600,Training,CA,11,388400.2683,3788182.871,0,2013-12-12 00:00:00,2091.09,2009-12-10 22:30:00,2009-12-13 11:27:00,60.95,174.6,2.86464315,27.2,23.2,17.2,1.770165,0.636924591,0.18217067,0.2399997,6.8,11.6,17.2
Station,2009,stn,stn_20600,Training,CA,11,388400.2683,3788182.871,0,2013-11-13 00:00:00,2091.09,2009-11-12 23:12:00,2009-11-13 08:13:00,9.01666667,28.2,3.12754159,43.2,32.8,28.2,1.770165,0.636924591,0.18217067,0.2399997,10.8,16.4,28.2
Station,2009,stn,stn_2064,Training,CA,11,400782.7683,3807975.371,0,2013-12-12 00:00:00,2506.69,2009-12-10 21:21:00,2009-12-13 05:08:00,55.8,29.0,0.52,8.0,6.8,5.6,1.1426001,0.644126205,0.275829834,0.1500002,2.0,3.4,5.6
Station,2009,stn,stn_2064,Training,CA,11,400782.7683,3807975.371,0,2014-01-18 00:00:00,2506.69,2010-01-17 15:53:00,2010-01-18 15:00:00,23.117,21.2,0.92,5.6,4.0,3.2,1.1426001,0.644126205,0.275829834,0.1500002,1.4,2.0,3.2
Station,2009,stn,stn_2064,Training,CA,11,400782.7683,3807975.371,0,2014-01-20 00:00:00,2506.69,2010-01-19 07:28:00,2010-01-19 16:32:00,9.083,5.6,0.62,8.8,5.2,3.6,1.1426001,0.644126205,0.275829834,0.1500002,2.2,2.6,3.6
Station,2009,stn,stn_2064,Training,CA,11,400782.7683,3807975.371,0,2014-01-23 00:00:00,2506.69,2010-01-21 04:19:00,2010-01-21 16:47:00,12.467,14.8,1.19,4.8,4.8,4.4,1.1426001,0.644126205,0.275829834,0.1500002,1.2,2.4,4.4
Station,2009,stn,stn_20791,Training,CA,11,388962.7683,3787565.371,0,2013-11-13 00:00:00,2037.05,2009-11-12 23:12:00,2009-11-13 08:13:00,9.01666667,28.2,3.12754159,43.2,32.8,28.2,0.4983857,0.450524216,0.095807259,0.2389937,10.8,16.4,28.2
Station,2009,stn,stn_2209,Training,CA,11,400895.2683,3807745.371,0,2013-12-12 00:00:00,2244.69,2009-12-10 21:21:00,2009-12-13 05:08:00,55.8,29.0,0.52,8.0,6.8,5.6,0.0393591,0.402350769,0.171303955,0.15,2.0,3.4,5.6
Station,2009,stn,stn_2345,Training,CA,11,401075.2683,3807585.371,0,2013-12-12 00:00:00,2100.49,2009-12-10 21:21:00,2009-12-13 05:08:00,55.8,29.0,0.52,8.0,6.8,5.6,0.0563857,0.646401291,0.120731918,0.15,2.0,3.4,5.6
Station,2009,stn,stn_2464,Training,CA,11,401252.7683,3807475.371,0,2013-12-12 00:00:00,2089.53,2009-12-10 21:21:00,2009-12-13 05:08:00,55.8,29.0,0.52,8.0,6.8,5.6,0.0310733,0.63952858,0.104774437,0.15,2.0,3.4,5.6
Station,2009,stn,stn_2465,Training,CA,11,401290.2683,3807422.871,0,2013-12-12 00:00:00,2033.72,2009-12-10 21:21:00,2009-12-13 05:08:00,55.8,29.0,0.52,8.0,6.8,5.6,0.2892222,0.726213989,0.296566101,0.1499999,2.0,3.4,5.6
Station,2009,stn,stn_2842,Training,CA,11,401602.7683,3806965.371,0,2013-12-12 00:00:00,1810.22,2009-12-10 21:21:00,2009-12-13 05:08:00,55.8,29.0,0.52,8.0,6.8,5.6,0.1078727,0.599107971,0.190648956,0.15,2.0,3.4,5.6
Station,2009,stn,stn_2933,Training,CA,11,401655.2683,3806792.871,0,2013-12-12 00:00:00,1730.38,2009-12-10 21:21:00,2009-12-13 05:08:00,55.8,29.0,0.52,8.0,6.8,5.6,2.5204358,0.75745079,0.470333099,0.15,2.0,3.4,5.6
Station,2009,stn,stn_2933,Training,CA,11,401655.2683,3806792.871,0,2014-01-18 00:00:00,1730.38,2010-01-17 15:53:00,2010-01-18 15:00:00,23.117,21.2,0.92,5.6,4.0,3.2,2.5204358,0.75745079,0.470333099,0.15,1.4,2.0,3.2
Station,2009,stn,stn_2933,Training,CA,11,401655.2683,3806792.871,0,2014-01-20 00:00:00,1730.38,2010-01-19 07:28:00,2010-01-19 16:32:00,9.083,5.6,0.62,8.8,5.2,3.6,2.5204358,0.75745079,0.470333099,0.15,2.2,2.6,3.6
Station,2009,stn,stn_2933,Training,CA,11,401655.2683,3806792.871,0,2014-01-23 00:00:00,1730.38,2010-01-21 04:19:00,2010-01-21 16:47:00,12.467,14.8,1.19,4.8,4.8,4.4,2.5204358,0.75745079,0.470333099,0.15,1.2,2.4,4.4
Station,2009,stn,stn_3150,Training,CA,11,401165.2683,3806592.871,0,2013-12-12 00:00:00,1148.92,2009-12-10 21:21:00,2009-12-13 05:08:00,55.8,29.0,0.52,8.0,6.8,5.6,0.0673444,0.725570755,0.419898163,0.15,2.0,3.4,5.6
Station,2009,stn,stn_3241,Training,CA,11,401299.0183,3806509.121,0,2013-12-12 00:00:00,1178.76,2009-12-10 21:21:00,2009-12-13 05:08:00,55.8,29.0,0.52,8.0,6.8,5.6,0.0258875,0.792050705,0.493511963,0.15,2.0,3.4,5.6
Station,2009,stn,stn_3393,Training,CA,11,400445.2683,3806337.871,0,2013-12-12 00:00:00,499.460889,2009-12-10 21:21:00,2009-12-13 05:08:00,55.8,29.0,0.52,8.0,6.8,5.6,0.0361,0.424465599,0.105224617,0.15,2.0,3.4,5.6
Station,2009,stn,stn_3405,Training,CA,11,400402.7683,3806280.371,0,2013-12-12 00:00:00,390.691521,2009-12-10 21:21:00,2009-12-13 05:08:00,55.8,29.0,0.52,8.0,6.8,5.6,0.371275,0.298050957,0.220112808,0.15,2.0,3.4,5.6
Station,2009,stn,stn_3406,Training,CA,11,400292.7683,3806365.371,0,2013-12-12 00:00:00,451.966966,2009-12-10 21:21:00,2009-12-13 05:08:00,55.8,29.0,0.52,8.0,6.8,5.6,0.3152952,0.276847897,0.231102676,0.15,2.0,3.4,5.6
Station,2009,stn,stn_3664,Training,CA,11,401017.7683,3806045.371,0,2013-12-12 00:00:00,657.313794,2009-12-10 21:21:00,2009-12-13 05:08:00,55.8,29.0,0.52,8.0,6.8,5.6,0.8930333,0.555379257,0.324329681,0.15,2.0,3.4,5.6
Station,2009,stn,stn_3685,Training,CA,11,400207.7683,3806035.371,0,2013-12-12 00:00:00,235.342041,2009-12-10 21:21:00,2009-12-13 05:08:00,55.8,29.0,0.52,8.0,6.8,5.6,0.133119,0.169122314,0.163871506,0.15,2.0,3.4,5.6
Station,2009,stn,stn_3685,Training,CA,11,400207.7683,3806035.371,0,2014-01-18 00:00:00,413.376289,2010-01-17 15:53:00,2010-01-18 15:00:00,23.117,21.2,0.92,5.6,4.0,3.2,0.133119,0.169122314,0.163871506,0.15,1.4,2.0,3.2
Station,2009,stn,stn_3685,Training,CA,11,400207.7683,3806035.371,0,2014-01-20 00:00:00,413.376289,2010-01-19 07:28:00,2010-01-19 16:32:00,9.083,5.6,0.62,8.8,5.2,3.6,0.133119,0.169122314,0.163871506,0.15,2.2,2.6,3.6
Station,2009,stn,stn_3685,Training,CA,11,400207.7683,3806035.371,0,2014-01-23 00:00:00,413.376289,2010-01-21 04:19:00,2010-01-21 16:47:00,12.467,14.8,1.19,4.8,4.8,4.4,0.133119,0.169122314,0.163871506,0.15,1.2,2.4,4.4
Station,2009,stn,stn_3687,Training,CA,11,400412.7683,3806145.371,0,2013-12-12 00:00:00,388.112086,2009-12-10 21:21:00,2009-12-13 05:08:00,55.8,29.0,0.52,8.0,6.8,5.6,0.5052524,0.295188389,0.195758331,0.15,2.0,3.4,5.6
Station,2009,stn,stn_3718,Training,CA,11,400300.2683,3805965.371,0,2013-12-12 00:00:00,280.465622,2009-12-10 21:21:00,2009-12-13 05:08:00,55.8,29.0,0.52,8.0,6.8,5.6,0.0215875,0.003403972,0.216580521,0.15,2.0,3.4,5.6
Station,2009,stn,stn_3988,Training,CA,11,401032.7683,3805750.371,0,2013-12-12 00:00:00,606.310341,2009-12-10 21:21:00,2009-12-13 05:08:00,55.8,29.0,0.52,8.0,6.8,5.6,0.0703381,0.331675262,0.426014496,0.15,2.0,3.4,5.6
Station,2009,stn,stn_4123,Training,CA,11,398865.2683,3805512.871,0,2013-12-12 00:00:00,2050.97,2009-12-10 21:21:00,2009-12-13 05:08:00,55.8,29.0,0.52,8.0,6.8,5.6,0.7643188,0.614441833,0.227186768,0.15,2.0,3.4,5.6
Station,2009,stn,stn_4123,Training,CA,11,398865.2683,3805512.871,0,2014-01-18 00:00:00,2050.97,2010-01-17 15:53:00,2010-01-18 15:00:00,23.117,21.2,0.92,5.6,4.0,3.2,0.7643188,0.614441833,0.227186768,0.15,1.4,2.0,3.2
Station,2009,stn,stn_4123,Training,CA,11,398865.2683,3805512.871,0,2014-01-20 00:00:00,2050.97,2010-01-19 07:28:00,2010-01-19 16:32:00,9.083,5.6,0.62,8.8,5.2,3.6,0.7643188,0.614441833,0.227186768,0.15,2.2,2.6,3.6
Station,2009,stn,stn_4123,Training,CA,11,398865.2683,3805512.871,0,2014-01-23 00:00:00,2050.97,2010-01-21 04:19:00,2010-01-21 16:47:00,12.467,14.8,1.19,4.8,4.8,4.4,0.7643188,0.614441833,0.227186768,0.15,1.2,2.4,4.4
Station,2009,stn,stn_4131,Training,CA,11,399722.7683,3805710.371,0,2013-12-12 00:00:00,968.354556,2009-12-10 21:21:00,2009-12-13 05:08:00,55.8,29.0,0.52,8.0,6.8,5.6,0.6537619,0.439496574,0.225073257,0.15,2.0,3.4,5.6
Station,2009,stn,stn_4131,Training,CA,11,399722.7683,3805710.371,0,2014-01-18 00:00:00,968.354556,2010-01-17 15:53:00,2010-01-18 15:00:00,23.117,21.2,0.92,5.6,4.0,3.2,0.6537619,0.439496574,0.225073257,0.15,1.4,2.0,3.2
Station,2009,stn,stn_4131,Training,CA,11,399722.7683,3805710.371,0,2014-01-20 00:00:00,968.354556,2010-01-19 07:28:00,2010-01-19 16:32:00,9.083,5.6,0.62,8.8,5.2,3.6,0.6537619,0.439496574,0.225073257,0.15,2.2,2.6,3.6
Station,2009,stn,stn_4131,Training,CA,11,399722.7683,3805710.371,0,2014-01-23 00:00:00,968.354556,2010-01-21 04:19:00,2010-01-21 16:47:00,12.467,14.8,1.19,4.8,4.8,4.4,0.6537619,0.439496574,0.225073257,0.15,1.2,2.4,4.4
Station,2009,stn,stn_4295,Training,CA,11,400872.7683,3805885.371,0,2013-12-12 00:00:00,444.572627,2009-12-10 21:21:00,2009-12-13 05:08:00,55.8,29.0,0.52,8.0,6.8,5.6,0.1461917,0.288839722,0.400524353,0.1499999,2.0,3.4,5.6
Station,2009,stn,stn_4942,Training,CA,11,399347.7683,3804615.371,0,2013-12-12 00:00:00,2136.31,2009-12-10 21:21:00,2009-12-13 05:08:00,55.8,29.0,0.52,8.0,6.8,5.6,2.6570263,0.681014404,0.29901236,0.1499998,2.0,3.4,5.6
Station,2009,stn,stn_5283,Training,CA,11,398672.7683,3804250.371,0,2013-12-12 00:00:00,3032.07,2009-12-10 21:21:00,2009-12-13 05:08:00,55.8,29.0,0.52,8.0,6.8,5.6,1.9773,0.596009941,0.210018372,0.1499999,2.0,3.4,5.6
Station,2009,stn,stn_5283,Training,CA,11,398672.7683,3804250.371,0,2014-01-18 00:00:00,3032.07,2010-01-17 15:53:00,2010-01-18 15:00:00,23.117,21.2,0.92,5.6,4.0,3.2,1.9773,0.596009941,0.210018372,0.1499999,1.4,2.0,3.2
Station,2009,stn,stn_5283,Training,CA,11,398672.7683,3804250.371,0,2014-01-20 00:00:00,3032.07,2010-01-19 07:28:00,2010-01-19 16:32:00,9.083,5.6,0.62,8.8,5.2,3.6,1.9773,0.596009941,0.210018372,0.1499999,2.2,2.6,3.6
Station,2009,stn,stn_5283,Training,CA,11,398672.7683,3804250.371,0,2014-01-23 00:00:00,3032.07,2010-01-21 04:19:00,2010-01-21 16:47:00,12.467,14.8,1.19,4.8,4.8,4.4,1.9773,0.596009941,0.210018372,0.1499999,1.2,2.4,4.4
Station,2009,stn,stn_5409,Training,CA,11,399465.2683,3804562.871,0,2013-12-12 00:00:00,2142.73,2009-12-10 21:21:00,2009-12-13 05:08:00,55.8,29.0,0.52,8.0,6.8,5.6,0.1792524,0.589116325,0.276275238,0.15,2.0,3.4,5.6
Station,2009,stn,stn_5869,Training,CA,11,398817.7683,3803675.371,0,2013-12-12 00:00:00,3447.82,2009-12-10 21:21:00,2009-12-13 05:08:00,55.8,29.0,0.52,8.0,6.8,5.6,0.6210857,0.635005531,0.28425708,0.15,2.0,3.4,5.6
Station,2009,stn,stn_5948,Training,CA,11,398522.7683,3803680.371,0,2013-12-12 00:00:00,3681.14,2009-12-10 21:21:00,2009-12-13 05:08:00,55.8,29.0,0.52,8.0,6.8,5.6,0.0979524,0.368180084,0.141733795,0.15,2.0,3.4,5.6
Station,2009,stn,stn_6020,Training,CA,11,398962.7683,3803615.371,0,2013-12-12 00:00:00,3425.9,2009-12-10 21:21:00,2009-12-13 05:08:00,55.8,29.0,0.52,8.0,6.8,5.6,0.1897571,0.819086838,0.273687805,0.15,2.0,3.4,5.6
Station,2009,stn,stn_6065,Training,CA,11,398917.7683,3803520.371,0,2013-12-12 00:00:00,3523.65,2009-12-10 21:21:00,2009-12-13 05:08:00,55.8,29.0,0.52,8.0,6.8,5.6,0.393735,0.558172607,0.287283081,0.15,2.0,3.4,5.6
Station,2009,stn,stn_6408,Training,CA,11,398525.2683,3803422.871,0,2013-12-12 00:00:00,3898.05,2009-12-10 21:21:00,2009-12-13 05:08:00,55.8,29.0,0.52,8.0,6.8,5.6,0.1567333,0.527342796,0.324896881,0.15,2.0,3.4,5.6
Station,2009,stn,stn_6409,Training,CA,11,398645.2683,3803322.871,0,2013-12-12 00:00:00,3910.47,2009-12-10 21:21:00,2009-12-13 05:08:00,55.8,29.0,0.52,8.0,6.8,5.6,0.1349421,0.51026104,0.331990051,0.15,2.0,3.4,5.6
Station,2009,stn,stn_7883,Training,CA,11,398035.2683,3801407.871,0,2013-12-12 00:00:00,3865.29,2009-12-10 21:14:00,2009-12-11 07:10:00,9.933,22.0,2.21,11.2,9.2,7.2,1.7466143,0.412345238,0.18748613,0.1500001,2.8,4.6,7.2
Station,2009,stn,stn_7883,Training,CA,11,398035.2683,3801407.871,0,2014-01-18 00:00:00,3865.29,2010-01-17 15:46:00,2010-01-18 19:44:00,27.983,69.6,2.49,23.2,20.8,19.0,1.7466143,0.412345238,0.18748613,0.1500001,5.8,10.4,19.0
Station,2009,stn,stn_7883,Training,CA,11,398035.2683,3801407.871,0,2014-01-20 00:00:00,3865.29,2010-01-19 10:41:00,2010-01-19 16:45:00,6.083,19.2,3.16,10.4,8.8,8.6,1.7466143,0.412345238,0.18748613,0.1500001,2.6,4.4,8.6
Station,2009,stn,stn_7883,Training,CA,11,398035.2683,3801407.871,0,2014-01-23 00:00:00,3865.29,2010-01-21 04:14:00,2010-01-22 23:57:00,43.733,85.6,1.96,16.0,15.2,13.2,1.7466143,0.412345238,0.18748613,0.1500001,4.0,7.6,13.2
Station,2009,stn,stn_7957,Training,CA,11,397982.7683,3801305.371,0,2013-12-12 00:00:00,3750.09,2009-12-10 21:14:00,2009-12-11 07:10:00,9.933,22.0,2.21,11.2,9.2,7.2,1.8778,0.554821053,0.226179016,0.1499999,2.8,4.6,7.2
Station,2009,stn,stn_7957,Training,CA,11,397982.7683,3801305.371,0,2014-01-18 00:00:00,3750.09,2010-01-17 15:46:00,2010-01-18 19:44:00,27.983,69.6,2.49,23.2,20.8,19.0,1.8778,0.554821053,0.226179016,0.1499999,5.8,10.4,19.0
Station,2009,stn,stn_7957,Training,CA,11,397982.7683,3801305.371,0,2014-01-20 00:00:00,3750.09,2010-01-19 10:41:00,2010-01-19 16:45:00,6.083,19.2,3.16,10.4,8.8,8.6,1.8778,0.554821053,0.226179016,0.1499999,2.6,4.4,8.6
Station,2009,stn,stn_7957,Training,CA,11,397982.7683,3801305.371,0,2014-01-23 00:00:00,3750.09,2010-01-21 04:14:00,2010-01-22 23:57:00,43.733,85.6,1.96,16.0,15.2,13.2,1.8778,0.554821053,0.226179016,0.1499999,4.0,7.6,13.2
Station,2009,stn,stn_8256,Training,CA,11,397861.5183,3800906.621,0,2013-12-12 00:00:00,3194.59,2009-12-10 21:14:00,2009-12-11 07:10:00,9.933,22.0,2.21,11.2,9.2,7.2,1.162475,0.597076378,0.157711227,0.1500001,2.8,4.6,7.2
Station,2009,stn,stn_8276,Training,CA,11,398162.7683,3800995.371,0,2013-12-12 00:00:00,3472.19,2009-12-10 21:14:00,2009-12-11 07:10:00,9.933,22.0,2.21,11.2,9.2,7.2,7.0915275,0.627777939,0.261377991,0.1500003,2.8,4.6,7.2
